date,rebalance_date,regime_state_at_rebalance,equity_return,cash_return,portfolio_return,transaction_cost,net_return,nav,benchmark_return,benchmark_nav,equity_exposure,cash_weight,vol_scale,loss_protection_scale,regime_state,is_oos
2018-02-08,2018-01-31,Risk-Off,-0.006357760378155417,0.00018634920634920632,-0.004721732982029261,0.0,-0.004721732982029261,1.4288246726068634,-0.0094926617897673,1.168197904140198,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-09,2018-01-31,Risk-Off,-0.03590062508586488,0.00018625396825396823,-0.026878905322335167,0.0,-0.026878905322335167,1.390419429509647,-0.0427199610213957,1.1182925352100526,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-12,2018-01-31,Risk-Off,0.019037128125981368,0.00018634920634920632,0.014324433396073328,0.0,0.014324433396073328,1.410336400020264,0.0128759103888773,1.1326915696819677,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-13,2018-01-31,Risk-Off,0.007944316710904004,0.00018653174603174602,0.00600487046968594,0.0,0.00600487046968594,1.418805287421069,0.0117034899267232,1.1459480140578249,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-14,2018-01-31,Risk-Off,0.003892750939342573,0.0001866309523809524,0.0029662209426021676,0.0,0.0029662209426021676,1.4230137773780922,0.0079603471096538,1.1550701580193437,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-22,2018-01-31,Risk-Off,0.024308539957625833,0.0001867222222222222,0.018278085523774933,0.0,0.018278085523774933,1.449023744902519,0.021621536322486,1.1800445493959786,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-23,2018-01-31,Risk-Off,0.0025096967349712207,0.0001868095238095238,0.0019289749321807965,0.0,0.0019289749321807965,1.4518188753825705,0.0045292149998918,1.1853892248696436,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-26,2018-01-31,Risk-Off,0.029065717538101242,0.000187015873015873,0.021846042121829896,0.0,0.021846042121829896,1.4835353716874458,0.0116258085152598,1.1991703330140304,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-27,2018-01-31,Risk-Off,-0.014392757605450904,0.00018691666666666667,-0.01074783903742151,0.0,-0.01074783903742151,1.467590572306228,-0.0144322386267389,1.181863620613866,0.75,0.25,1.5,1.0,Risk-Off,False
2018-02-28,2018-01-31,Risk-Off,-0.008837871285302628,0.00018702777777777777,-0.006581646519532526,0.0,-0.006581646519532526,1.4579314099239098,-0.0087063978576295,1.1715738457193432,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-01,2018-02-28,Risk-Off,0.01097052839291178,0.00018711904761904762,0.008274676056588597,0.000225,0.008049676056588597,1.469667285486523,0.0063238238297322,1.1789826723231942,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-02,2018-02-28,Risk-Off,-0.010413816229994337,0.00018726587301587304,-0.007763545704241785,0.0,-0.007763545704241785,1.4582574563456194,-0.0080574474295596,1.1694830814205883,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-05,2018-02-28,Risk-Off,0.0004481251246835205,0.0001873809523809524,0.00038293908160787844,0.0,0.00038293908160787844,1.4588158801167004,0.000407323760893,1.1699594396676134,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-06,2018-02-28,Risk-Off,0.010503342660141244,0.0001878253968253968,0.007924463344312281,0.0,0.007924463344312281,1.470376213084786,0.0120623519043965,1.1840719021427548,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-07,2018-02-28,Risk-Off,-0.008952334111293068,0.00018795238095238093,-0.006667262488231705,0.0,-0.006667262488231705,1.4605728289156976,-0.0073553729515233,1.1753626117010751,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-08,2018-02-28,Risk-Off,0.0039856917123167876,0.0001881230158730159,0.0030362995382058446,0.0,0.0030362995382058446,1.4650075655216503,0.0101436744535126,1.1872851073990012,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-09,2018-02-28,Risk-Off,0.011015408519216185,0.0001881349206349206,0.008308590119570868,0.0,0.008308590119570868,1.4771797129056403,0.0076675248266744,1.1963886454363237,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-12,2018-02-28,Risk-Off,0.006294328200919162,0.0001878968253968254,0.004767720357038577,0.0,0.004767720357038577,1.484222492693865,0.0045757159422021,1.2018629800343164,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-13,2018-02-28,Risk-Off,-0.009027784289329354,0.00018749999999999998,-0.006723963216997015,0.0,-0.006723963216997015,1.4742426352471518,-0.0088216677986218,1.191260544084992,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-14,2018-02-28,Risk-Off,-0.0009211391345889687,0.00018726190476190478,-0.0006440388747512503,0.0,-0.0006440388747512503,1.473293165679237,-0.0043772894726414,1.1860460518461957,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-15,2018-02-28,Risk-Off,0.00041422806442148463,0.0001870595238095238,0.0003574359292684944,0.0,0.0003574359292684944,1.4738197735909964,0.0056017846955107,1.1926900264675986,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-16,2018-02-28,Risk-Off,-0.015622686860987387,0.00018698412698412697,-0.011670269113994509,0.0,-0.011670269113994509,1.456619900207663,-0.0097017874802678,1.181118801300975,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-19,2018-02-28,Risk-Off,-0.002828298820258586,0.00018666666666666666,-0.0020745574485272725,0.0,-0.0020745574485272725,1.4535980585440142,0.0043943399782853,1.1863090388686364,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-20,2018-02-28,Risk-Off,0.0007100574512104752,0.0001859126984126984,0.0005790212630110309,0.0,0.0005790212630110309,1.4544397227277828,0.0008483038059614,1.187315389341355,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-21,2018-02-28,Risk-Off,-0.0015888442424720672,0.00018551984126984124,-0.00114525322153659,0.0,-0.00114525322153659,1.452774020949798,-0.0040841364629669,1.1824662312667042,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-22,2018-02-28,Risk-Off,-0.010268818815139046,0.00018500396825396823,-0.007655363119290792,0.0,-0.007655363119290792,1.441652508289155,-0.0100223336318275,1.1706151601885797,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-23,2018-02-28,Risk-Off,-0.03393533554302031,0.00018448015873015873,-0.025405381617582698,0.0,-0.025405381617582698,1.4050267761561237,-0.0287073336170566,1.137009920247862,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-26,2018-02-28,Risk-Off,-0.0078038269860515805,0.0001839325396825397,-0.0058068871046180505,0.0,-0.0058068871046180505,1.3968679442880196,-0.006413038064265,1.1297182323498656,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-27,2018-02-28,Risk-Off,0.007090859273162126,0.00018348809523809526,0.005364016478681118,0.0,0.005364016478681118,1.4043607669597218,0.0086022733101145,1.1394363773479586,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-28,2018-02-28,Risk-Off,-0.017229960863753314,0.00018323015873015873,-0.012876663108132446,0.0,-0.012876663108132446,1.386277286481303,-0.0180292747068825,1.1188931658897372,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-29,2018-02-28,Risk-Off,0.01198753945903753,0.00017955158730158732,0.009035542491103546,0.0,0.009035542491103546,1.3988030538077565,0.0133588604204499,1.1338403035182536,0.75,0.25,1.5,1.0,Risk-Off,False
2018-03-30,2018-02-28,Risk-Off,0.004598645050161152,0.00017704365079365081,0.0034932447003192773,0.0,0.0034932447003192773,1.403689415162261,0.0011422298708148,1.135135409781666,0.75,0.25,1.5,1.0,Risk-Off,False
2018-04-02,2018-03-30,Risk-Off,-0.004546458555379629,0.0001748095238095238,-0.003110249044682548,0.00037316993166252254,-0.00348341897634507,1.39879977681659,-0.0029700671620249,1.1317639813766218,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-03,2018-03-30,Risk-Off,-0.007683994043567348,0.00017264285714285716,-0.005294005496077041,0.0,-0.005294005496077041,1.3913945231102116,-0.0062875765172255,1.1246479287442765,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-04,2018-03-30,Risk-Off,-0.007144171601369514,0.00017103571428571428,-0.004918885906245574,0.0,-0.004918885906245574,1.3845504122004575,-0.0019720751405392,1.122430038522141,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-09,2018-03-30,Risk-Off,0.0018119013307871775,0.00016896428571428574,0.0013121199648420576,0.0,0.0013121199648420576,1.386367108438636,-0.0005015224278428,1.1218671146841377,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-10,2018-03-30,Risk-Off,0.02061172422460568,0.00016781746031746032,0.01439268882178699,0.0,0.01439268882178699,1.4063206588231538,0.0192694171489058,1.1434848401026256,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-11,2018-03-30,Risk-Off,0.0010476078715724445,0.0001670238095238095,0.0007797342444727262,0.0,0.0007797342444727262,1.4074172151995477,0.0028444125798485,1.1467373827666796,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-12,2018-03-30,Risk-Off,-0.0031824806333011456,0.00016662698412698413,-0.00216368226561252,0.0,-0.00216368226561252,1.4043720115307028,-0.0100824118079698,1.1351755042380325,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-13,2018-03-30,Risk-Off,-0.0061651723358018716,0.00016583333333333334,-0.004239280731728687,0.0,-0.004239280731728687,1.3984184843220417,-0.0070514672903242,1.1271708513011207,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-16,2018-03-30,Risk-Off,-0.02149928105810975,0.0001655952380952381,-0.01490882678548789,0.0,-0.01490882678548789,1.37756970536566,-0.0160886020187881,1.1090362480673583,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-17,2018-03-30,Risk-Off,-0.01864548352461086,0.00016563492063492065,-0.012923142245792557,0.0,-0.012923142245792557,1.359767176109725,-0.0158109651095352,1.0915013146439556,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-18,2018-03-30,Risk-Off,0.0021978274337498284,0.0001628174603174603,0.0015787775028446264,0.0,0.0015787775028446264,1.3619139459364735,0.004705918507218,1.0966378308811915,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-19,2018-03-30,Risk-Off,0.013877735357346937,0.0001607142857142857,0.00970501824171674,0.0,0.00970501824171674,1.3751313456254353,0.0120970761084804,1.1099039421848003,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-20,2018-03-30,Risk-Off,-0.01613173740123029,0.00015940476190476192,-0.01117597277986798,0.0,-0.01117597277986798,1.3597629151379822,-0.0133763903707471,1.0950574337801053,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-23,2018-03-30,Risk-Off,-0.002677657172241994,0.00015888888888888886,-0.0018147800040329435,0.0,-0.0018147800040329435,1.3572952445893642,0.0014548290264793,1.0966505551204306,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-24,2018-03-30,Risk-Off,0.028521857298206107,0.00015837301587301588,0.01989368681528998,0.0,0.01989368681528998,1.3842968511011073,0.020487580242994,1.1191182713669845,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-25,2018-03-30,Risk-Off,-0.003416431954114731,0.0001580952380952381,-0.0023290609631882882,0.0,-0.0023290609631882882,1.3810727393437432,-0.0038473120487465,1.114812674157582,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-26,2018-03-30,Risk-Off,-0.017682204145356106,0.0001584126984126984,-0.012255089404579965,0.0,-0.012255089404579965,1.3641475694488574,-0.0191206862169851,1.0934966908242967,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-04-27,2018-03-30,Risk-Off,-0.0015813638527186627,0.00015900793650793648,-0.0010519428425341663,0.0,-0.0010519428425341663,1.3627125641770153,0.000368100698121,1.0938992077195822,0.6958000506203534,0.30419994937964656,1.3916001012407069,1.0,Risk-Off,False
2018-05-02,2018-04-27,Risk-Off,0.003941207451951825,0.00015884920634920635,0.0025886850268067685,0.0007358403955292107,0.0018528446312775578,1.3652374588355252,0.0018019224214584,1.0958703292287877,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-03,2018-04-27,Risk-Off,0.004215532179194823,0.00015845238095238095,0.0027647728773477743,0.0,0.0027647728773477743,1.3690120303328526,0.0077993518040924,1.1044174074581097,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-04,2018-04-27,Risk-Off,-0.0015542902218941327,0.00015845238095238095,-0.0009418356027304351,0.0,-0.0009418356027304351,1.3677226460621188,-0.0048515685512373,1.099059250696647,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-07,2018-04-27,Risk-Off,0.017104671057261517,0.00015850396825396824,0.011044940719770408,0.0,0.011044940719770408,1.3828290616089625,0.0157870052443462,1.1164101048512423,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-08,2018-04-27,Risk-Off,0.006269175957712583,0.00015870634920634922,0.004084150997879546,0.0,0.004084150997879546,1.3884767443008295,0.01160323997701,1.1293640792105901,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-09,2018-04-27,Risk-Off,0.003447980865296074,0.00015924603174603173,0.0022719717926749155,0.0,0.0022719717926749155,1.391631324298666,-0.0018205951529808,1.1273079644420287,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-10,2018-04-27,Risk-Off,0.004461010988381111,0.00016007936507936508,0.002923053425452182,0.0,0.002923053425452182,1.3956991370081235,0.0055380762013745,1.133551081851525,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-11,2018-04-27,Risk-Off,-0.0018672749869378302,0.0001607142857142857,-0.0011420922329233197,0.0,-0.0011420922329233197,1.394105119864249,-0.0051934000957859,1.1276640975544592,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-14,2018-04-27,Risk-Off,0.0054285525678657055,0.0001611111111111111,0.0035449835797398176,0.0,0.0035449835797398176,1.399047199622599,0.0094129930495678,1.1382787918669866,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-15,2018-04-27,Risk-Off,0.008161778817989167,0.00016158730158730158,0.005301013726800718,0.0,0.005301013726800718,1.4064635680322406,0.0037869248643993,1.142589368126526,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-16,2018-04-27,Risk-Off,-0.0077881138390949725,0.00016198412698412696,-0.0049452615540891325,0.0,-0.0049452615540891325,1.3995082378220238,-0.0079644555213013,1.1334892659249705,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-17,2018-04-27,Risk-Off,-0.003280447893083034,0.00016273809523809524,-0.0020492090836540756,0.0,-0.0020492090836540756,1.3966403528284304,-0.0073965200045766,1.1251053898945835,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-18,2018-04-27,Risk-Off,0.010180361475157405,0.00016456349206349206,0.006598841561329451,0.0,0.006598841561329451,1.4058565612349043,0.0100963996150464,1.1364649035200018,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-21,2018-04-27,Risk-Off,0.003530196535571277,0.00016472222222222222,0.0023267464167608,0.0,0.0023267464167608,1.4091276329512374,0.0046574694643082,1.1417579541054041,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-22,2018-04-27,Risk-Off,-0.0040452903858342855,0.00016507936507936506,-0.0025397165780428896,0.0,-0.0025397165780428896,1.4055488481412528,-0.0038339892351967,1.1373804664001639,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-23,2018-04-27,Risk-Off,-0.016933289528925873,0.0001655952380952381,-0.010818949323511871,0.0,-0.010818949323511871,1.390342286381492,-0.0132162953632705,1.1223485102158048,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-24,2018-04-27,Risk-Off,-0.00781736317187534,0.00016638888888888888,-0.004962476617558148,0.0,-0.004962476617558148,1.3834427452949216,-0.0070994718623871,1.1143804285477357,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-25,2018-04-27,Risk-Off,-0.0062614750224898015,0.00016726190476190476,-0.003962641782784149,0.0,-0.003962641782784149,1.3779606572683263,-0.0028007296163243,1.11125935027765,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-28,2018-04-27,Risk-Off,0.0031665135140567014,0.00016833333333333332,0.0020944030301361756,0.0,0.0020944030301361756,1.3808466622443176,0.0043919582821738,1.116139954984745,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-29,2018-04-27,Risk-Off,-0.003391106502652157,0.00016992063492063492,-0.0021177292212386798,0.0,-0.0021177292212386798,1.377922402917633,-0.0076307374827362,1.1076229839942635,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-30,2018-04-27,Risk-Off,-0.02253401079580276,0.00017111111111111114,-0.014414952644593552,0.0,-0.014414952644593552,1.3580597167316506,-0.021197871414247,1.0841437344040885,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-05-31,2018-04-27,Risk-Off,0.02289829460031655,0.00017178571428571427,0.01477158874178204,0.0,0.01477158874178204,1.3781204163539915,0.0212182643884881,1.1071473827957974,0.6424129240752107,0.35758707592478933,1.2848258481504213,1.0,Risk-Off,False
2018-06-01,2018-05-31,Risk-Off,-0.008444703013194426,0.0001721825396825397,-0.006290481624975185,0.0006588619386112815,-0.006949343563586467,1.3685433841087549,-0.0083597205631352,1.0978919400534182,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-04,2018-05-31,Risk-Off,0.007126733969039374,0.00017226190476190477,0.0053881159529700065,0.0,0.0053881159529700065,1.3759172545490028,0.0098098729453177,1.1086621204930307,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-05,2018-05-31,Risk-Off,0.0023812259202238284,0.00017246031746031746,0.0018290345195329507,0.0,0.0018290345195329507,1.378433854703594,0.0099113659677787,1.1196504765038509,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-06,2018-05-31,Risk-Off,0.0015856791683543437,0.0001727777777777778,0.0012324538207102022,0.0,0.0012324538207102022,1.3801327107744197,-0.0020714290246701,1.1173312000093352,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-07,2018-05-31,Risk-Off,-0.00212828093304668,0.00017261904761904762,-0.0015530559378802483,0.0,-0.0015530559378802483,1.3779892874728887,-0.0016517383567012,1.1154856612091408,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-08,2018-05-31,Risk-Off,-0.011624313769403635,0.00017265873015873015,-0.008675070644513044,0.0,-0.008675070644513044,1.3660351330566793,-0.0134160084247173,1.1005202961807077,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-11,2018-05-31,Risk-Off,-0.0020461435757985536,0.00017273809523809524,-0.0014914231580393914,0.0,-0.0014914231580393914,1.3639977966245431,9.680877890261286e-05,1.1006268362067384,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-12,2018-05-31,Risk-Off,0.01739443170143532,0.0001726984126984127,0.013088998379251095,0.0,0.013088998379251095,1.3818511615738638,0.0121618574988906,1.1140125029481396,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-13,2018-05-31,Risk-Off,-0.008410509667451035,0.00017265873015873015,-0.006264717568048594,0.0,-0.006264717568048594,1.3731942543255236,-0.0098313534085385,1.1030602523301258,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-14,2018-05-31,Risk-Off,-0.0007397276925032824,0.00017265873015873015,-0.0005116310868377792,0.0,-0.0005116310868377792,1.3724916854567435,-0.0039525500766286,1.0987003514452525,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-15,2018-05-31,Risk-Off,-0.004114295566995154,0.0001726984126984127,-0.0030425470720717627,0.0,-0.0030425470720717627,1.3683158148977144,-0.0052822076207565,1.0928967880759206,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-19,2018-05-31,Risk-Off,-0.03040184127550421,0.00017246031746031746,-0.022758265877263074,0.0,-0.022758265877263074,1.3371753197782084,-0.0352523068343445,1.0543696551643986,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-20,2018-05-31,Risk-Off,0.004522168667235045,0.00017198412698412696,0.0034346225321723154,0.0,0.0034346225321723154,1.3417680122609834,0.0039565144077382,1.0585412838961386,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-21,2018-05-31,Risk-Off,-0.0018002118990871232,0.00017178571428571427,-0.0013072124957439137,0.0,-0.0013072124957439137,1.3400140363489663,-0.0116845713133879,1.046172682776289,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-22,2018-05-31,Risk-Off,0.0048186249220717285,0.00017083333333333333,0.00365667702488713,0.0,0.00365667702488713,1.3449140348887099,0.0044363360066128,1.0508138563180243,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-25,2018-05-31,Risk-Off,-0.011015558534878043,0.00016952380952380954,-0.008219287948777581,0.0,-0.008219287948777581,1.3338597991696073,-0.0134187254492679,1.0367132736818063,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-26,2018-05-31,Risk-Off,-0.012754642534144524,0.0001690873015873016,-0.009523710075211567,0.0,-0.009523710075211567,1.321156505161336,-0.0082479101048715,1.0281625557959517,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-27,2018-05-31,Risk-Off,-0.013437605852149356,0.00016833333333333332,-0.010036121055778684,0.0,-0.010036121055778684,1.3078972185419075,-0.0203474475683461,1.007242072100157,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-28,2018-05-31,Risk-Off,-0.013399625758429038,0.00016634920634920635,-0.010008132017234477,0.0,-0.010008132017234477,1.2948076105137662,-0.0103307002958809,0.9968365561278881,0.75,0.25,1.5,1.0,Risk-Off,False
2018-06-29,2018-05-31,Risk-Off,0.024862893758413895,0.0001648809523809524,0.01868839055690566,0.0,0.01868839055690566,1.3190054808351015,0.0255464724886669,1.0223022137847066,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-02,2018-06-29,Risk-Off,-0.033528671815259536,0.00016285714285714287,-0.025105789575730366,0.00015000000000000001,-0.025255789575730367,1.285692955961895,-0.0293423966981341,0.9923054166824551,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-03,2018-06-29,Risk-Off,0.0013250125997218865,0.0001585079365079365,0.0010333864339183991,0.0,0.0010333864339183991,1.2870215736207706,0.0003862423656024,0.9926886870739947,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-04,2018-06-29,Risk-Off,-0.01248422479743565,0.00015551587301587303,-0.009324289629822772,0.0,-0.009324289629822772,1.2750210117085004,-0.0133555468205736,0.9794307868355242,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-05,2018-06-29,Risk-Off,-0.01047368299840469,0.0001515079365079365,-0.007817385264676534,0.0,-0.007817385264676534,1.2650536812394173,-0.0063350180912817,0.973226075081763,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-06,2018-06-29,Risk-Off,0.004775264185047248,0.00014841269841269842,0.0036185513133886104,0.0,0.0036185513133886104,1.2696313428991732,0.0067869024582325,0.9798312655231514,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-09,2018-06-29,Risk-Off,0.034284261319148565,0.0001461111111111111,0.0257497237671392,0.0,0.0257497237671392,1.302323999264929,0.0279517296650133,1.0072192441743824,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-10,2018-06-29,Risk-Off,0.006432668611414192,0.0001448015873015873,0.00486070185538604,0.0,0.00486070185538604,1.3086542079444698,0.0024086029313794,1.0096452353984426,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-11,2018-06-29,Risk-Off,-0.015807952135571516,0.00014412698412698412,-0.011819932355646892,0.0,-0.011819932355646892,1.2931860037296334,-0.0172993603056712,0.9921790186903807,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-12,2018-06-29,Risk-Off,0.021785100289652103,0.0001438888888888889,0.016374797439461297,0.0,0.016374797439461297,1.3143616625922525,0.0215775668807816,1.0135878278238806,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-13,2018-06-29,Risk-Off,0.0009720776725009328,0.00014337301587301587,0.0007649015083439536,0.0,0.0007649015083439536,1.3153670198104788,0.003342031939217,1.0169752707176696,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-16,2018-06-29,Risk-Off,-0.005707012602381276,0.00014317460317460318,-0.0042444658009923066,0.0,-0.0042444658009923066,1.3097839894791399,-0.005899121241718,1.0109760102958771,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-17,2018-06-29,Risk-Off,-0.01152552134298241,0.0001428968253968254,-0.008608416800887602,0.0,-0.008608416800887602,1.298508822978574,-0.0065403335787285,1.00436388994845,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-18,2018-06-29,Risk-Off,-0.004107572636536423,0.0001423809523809524,-0.003045084239307079,0.0,-0.003045084239307079,1.2945547542271207,-0.0052341621196382,0.9991068865213493,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-19,2018-06-29,Risk-Off,-0.0035932013562985166,0.00014130952380952383,-0.0026595736362715065,0.0,-0.0026595736362715065,1.2911117905320684,-0.000868382329648,0.9982392797556645,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-20,2018-06-29,Risk-Off,0.019218032244983852,0.00014031746031746033,0.014448603548817255,0.0,0.014448603548817255,1.3097665529306697,0.0188285711202176,1.017034699029539,0.75,0.25,1.5,1.0,Risk-Off,False
2018-07-23,2018-06-29,Risk-Off,0.012247622239172,0.0001390079365079365,0.009220468663505984,0.0,0.009220468663505984,1.3218432143884753,0.0094066701942099,1.0266016090193772,0.75,0.25,1.5,1.0,Risk-On,False
2018-07-24,2018-06-29,Risk-Off,0.013909533965453039,0.00013789682539682541,0.010466624680438985,0.0,0.010466624680438985,1.3356784511998645,0.0158704942888325,1.0428942839922257,0.75,0.25,1.5,1.0,Risk-On,False
2018-07-25,2018-06-29,Risk-Off,0.0003381223749865114,0.00013567460317460316,0.0002875104320335343,0.0,0.0002875104320335343,1.3360624726884267,-0.0011038036988912,1.0417431334240026,0.75,0.25,1.5,1.0,Risk-On,False
2018-07-26,2018-06-29,Risk-Off,-0.009655764692207991,0.00013345238095238096,-0.007208460423917899,0.0,-0.007208460423917899,1.3264315192301703,-0.0116013065410175,1.0296575519961506,0.75,0.25,1.5,1.0,Risk-On,False
2018-07-27,2018-06-29,Risk-Off,-0.00485025988802263,0.00013107142857142856,-0.0036049270588741156,0.0,-0.0036049270588741156,1.321649830354754,-0.0042470749203619,1.0252845192305065,0.75,0.25,1.5,1.0,Risk-On,False
2018-07-30,2018-06-29,Risk-Off,0.002479360599652498,0.0001282936507936508,0.0018915938624377863,0.0,0.0018915938624377863,1.3241498550621449,-0.0017458403489988,1.02349453614763,0.75,0.25,1.5,1.0,Risk-On,False
