trade_date,shibor_3m,shibor_ma20,shibor_signal,regime_state,year,month
2016-09-26,3.0172,3.05322,3.0172,Risk-On,2016,9
2016-09-27,3.0172,3.05322,3.0172,Risk-On,2016,9
2016-09-28,3.0172,3.05322,3.0172,Risk-On,2016,9
2016-09-29,3.0172,3.05322,3.0172,Risk-On,2016,9
2016-09-30,3.0172,3.05322,3.0172,Risk-On,2016,9
2016-10-10,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-11,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-12,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-13,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-14,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-17,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-18,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-19,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-20,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-21,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-24,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-25,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-26,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-27,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-28,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-10-31,3.0172,3.05322,3.0172,Risk-On,2016,10
2016-11-01,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-02,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-03,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-04,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-07,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-08,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-09,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-10,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-11,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-14,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-15,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-16,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-17,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-18,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-21,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-22,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-23,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-24,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-25,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-28,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-29,3.0172,3.05322,3.0172,Risk-On,2016,11
2016-11-30,3.0358,3.05322,3.0358,Risk-On,2016,11
2016-12-01,3.0556,3.05322,3.0556,Risk-On,2016,12
2016-12-02,3.0686,3.05322,3.0686,Risk-On,2016,12
2016-12-05,3.0889,3.05322,3.0889,Risk-On,2016,12
2016-12-06,3.1039,3.061666666666667,3.1039,Risk-On,2016,12
2016-12-07,3.1134,3.069057142857143,3.1134,Risk-On,2016,12
2016-12-08,3.1144,3.074725,3.1144,Risk-On,2016,12
2016-12-09,3.1265,3.080477777777778,3.1265,Risk-On,2016,12
2016-12-12,3.1377,3.0862000000000003,3.1377,Risk-On,2016,12
2016-12-13,3.1498,3.0919818181818184,3.1498,Risk-On,2016,12
2016-12-14,3.1568,3.097383333333333,3.1568,Risk-On,2016,12
2016-12-15,3.1635,3.1024692307692305,3.1635,Risk-On,2016,12
2016-12-16,3.1774,3.107821428571429,3.1774,Risk-On,2016,12
2016-12-19,3.1898,3.1132866666666668,3.1898,Risk-On,2016,12
2016-12-20,3.204,3.11895625,3.204,Risk-On,2016,12
2016-12-21,3.2164,3.124688235294118,3.2164,Risk-On,2016,12
2016-12-22,3.2267,3.130355555555556,3.2267,Risk-On,2016,12
2016-12-23,3.2337,3.1357947368421053,3.2337,Risk-On,2016,12
2016-12-26,3.2414,3.141075,3.2414,Risk-On,2016,12
2016-12-27,3.2512,3.152775,3.2512,Risk-On,2016,12
2016-12-28,3.2592,3.163945,3.2592,Risk-On,2016,12
2016-12-29,3.2651,3.17442,3.2651,Risk-On,2016,12
2016-12-30,3.2726,3.18462,3.2726,Risk-On,2016,12
2017-01-03,3.2813,3.19424,3.2813,Risk-On,2017,1
2017-01-04,3.2912,3.2036050000000005,3.2912,Risk-On,2017,1
2017-01-05,3.3384,3.214855,3.3384,Risk-On,2017,1
2017-01-06,3.4388,3.231075,3.4388,Risk-On,2017,1
2017-01-09,3.5152,3.25051,3.5152,Risk-Off,2017,1
2017-01-10,3.5526,3.271255,3.5526,Risk-Off,2017,1
2017-01-11,3.5853,3.2930300000000003,3.5853,Risk-Off,2017,1
2017-01-12,3.6536,3.31787,3.6536,Risk-Off,2017,1
2017-01-13,3.6874,3.3440650000000005,3.6874,Risk-Off,2017,1
2017-01-16,3.7018,3.370285,3.7018,Risk-Off,2017,1
2017-01-17,3.7222,3.3969050000000003,3.7222,Risk-Off,2017,1
2017-01-18,3.7491,3.42416,3.7491,Risk-Off,2017,1
2017-01-19,3.803,3.45349,3.803,Risk-Off,2017,1
2017-01-20,3.8213,3.48322,3.8213,Risk-Off,2017,1
2017-01-23,3.8401,3.542975,3.8401,Risk-Off,2017,1
2017-01-24,3.8401,3.57242,3.8401,Risk-Off,2017,1
2017-01-25,3.8551,3.602215,3.8551,Risk-Off,2017,1
2017-01-26,3.8706,3.63249,3.8706,Risk-Off,2017,1
2017-02-03,3.9175,3.664735,3.9175,Risk-Off,2017,2
2017-02-06,3.9497,3.730335,3.9497,Risk-Off,2017,2
2017-02-07,4.016,3.764215,4.016,Risk-Off,2017,2
2017-02-08,4.1094,3.797745,4.1094,Risk-Off,2017,2
2017-02-09,4.144,3.829185,4.144,Risk-Off,2017,2
2017-02-10,4.1727,3.86019,4.1727,Risk-Off,2017,2
2017-02-13,4.2029,3.89107,4.2029,Risk-Off,2017,2
2017-02-14,4.2148,3.91913,4.2148,Risk-Off,2017,2
2017-02-15,4.2394,3.94673,4.2394,Risk-Off,2017,2
2017-02-16,4.2518,3.97423,4.2518,Risk-Off,2017,2
2017-02-17,4.2567,4.000954999999999,4.2567,Risk-Off,2017,2
2017-02-20,4.2622,4.02661,4.2622,Risk-Off,2017,2
2017-02-21,4.2704,4.04998,4.2704,Risk-Off,2017,2
2017-02-22,4.2778,4.072805,4.2778,Risk-Off,2017,2
2017-02-23,4.284,4.0955,4.284,Risk-Off,2017,2
2017-02-24,4.2829,4.11764,4.2829,Risk-Off,2017,2
2017-02-27,4.2804,4.139654999999999,4.2804,Risk-Off,2017,2
2017-02-28,4.2841,4.161105,4.2841,Risk-Off,2017,2
2017-03-01,4.2881,4.18198,4.2881,Risk-Off,2017,3
2017-03-02,4.2904,4.2006250000000005,4.2904,Risk-Off,2017,3
2017-03-03,4.2905,4.21841,4.2905,Risk-Off,2017,3
2017-03-06,4.2925,4.23555,4.2925,Risk-Off,2017,3
2017-03-07,4.2918,4.249339999999999,4.2918,Risk-Off,2017,3
2017-03-08,4.2932,4.25853,4.2932,Risk-Off,2017,3
2017-03-09,4.2943,4.266045,4.2943,Risk-Off,2017,3
2017-03-10,4.2942,4.27212,4.2942,Risk-Off,2017,3
2017-03-13,4.2925,4.2766,4.2925,Risk-Off,2017,3
2017-03-14,4.2925,4.2804850000000005,4.2925,Risk-Off,2017,3
2017-03-15,4.2933,4.28318,4.2933,Risk-Off,2017,3
2017-03-16,4.3267,4.286925,4.3267,Risk-Off,2017,3
2017-03-17,4.3507,4.291625000000001,4.3507,Risk-Off,2017,3
2017-03-20,4.3711,4.29707,4.3711,Risk-Off,2017,3
2017-03-21,4.3846,4.30278,4.3846,Risk-Off,2017,3
2017-03-22,4.4077,4.309275,4.4077,Risk-Off,2017,3
2017-03-23,4.4396,4.317055,4.4396,Risk-Off,2017,3
2017-03-24,4.4516,4.32549,4.4516,Risk-Off,2017,3
2017-03-27,4.4364,4.33329,4.4364,Risk-Off,2017,3
2017-03-28,4.423,4.340235000000001,4.423,Risk-Off,2017,3
2017-03-29,4.4135,4.3465050000000005,4.4135,Risk-Off,2017,3
2017-03-30,4.3995,4.35196,4.3995,Risk-Off,2017,3
2017-03-31,4.393,4.357085,4.393,Risk-Off,2017,3
2017-04-05,4.3355,4.362855000000001,4.3355,Risk-Off,2017,4
2017-04-06,4.3183,4.364109999999999,4.3183,Risk-Off,2017,4
2017-04-07,4.301,4.364445,4.301,Risk-Off,2017,4
2017-04-10,4.2906,4.364265,4.2906,Risk-Off,2017,4
2017-04-11,4.2774,4.36351,4.2774,Risk-Off,2017,4
2017-04-12,4.2653,4.362150000000001,4.2653,Risk-Off,2017,4
2017-04-13,4.2631,4.36064,4.2631,Risk-Off,2017,4
2017-04-14,4.2634,4.357475,4.2634,Risk-Off,2017,4
2017-04-17,4.2609,4.352984999999999,4.2609,Risk-Off,2017,4
2017-04-18,4.2621,4.347535,4.2621,Risk-Off,2017,4
2017-04-19,4.2661,4.34161,4.2661,Risk-Off,2017,4
2017-04-20,4.2725,4.33485,4.2725,Risk-Off,2017,4
2017-04-21,4.2781,4.326775,4.2781,Risk-Off,2017,4
2017-04-24,4.2789,4.3181400000000005,4.2789,Risk-Off,2017,4
2017-04-25,4.2839,4.3105150000000005,4.2839,Risk-Off,2017,4
2017-04-26,4.2884,4.303785,4.2884,Risk-Off,2017,4
2017-04-27,4.2917,4.297694999999999,4.2917,Risk-Off,2017,4
2017-04-28,4.2974,4.29259,4.2974,Risk-Off,2017,4
2017-05-02,4.3002,4.28795,4.3002,Risk-Off,2017,5
2017-05-03,4.3309,4.286285,4.3309,Risk-Off,2017,5
2017-05-04,4.3476,4.28689,4.3476,Risk-Off,2017,5
2017-05-05,4.3608,4.289015000000001,4.3608,Risk-Off,2017,5
2017-05-08,4.3731,4.29262,4.3731,Risk-Off,2017,5
2017-05-09,4.3848,4.2973300000000005,4.3848,Risk-Off,2017,5
2017-05-10,4.3933,4.303125,4.3933,Risk-Off,2017,5
2017-05-11,4.4083,4.310275,4.4083,Risk-Off,2017,5
2017-05-12,4.4088,4.31756,4.4088,Risk-Off,2017,5
2017-05-15,4.4184,4.32531,4.4184,Risk-Off,2017,5
2017-05-16,4.4278,4.333655,4.4278,Risk-Off,2017,5
2017-05-17,4.4349,4.342295,4.4349,Risk-Off,2017,5
2017-05-18,4.4439,4.351185,4.4439,Risk-Off,2017,5
2017-05-19,4.4641,4.360765,4.4641,Risk-Off,2017,5
2017-05-22,4.4744,4.37058,4.4744,Risk-Off,2017,5
2017-05-23,4.4956,4.381415,4.4956,Risk-Off,2017,5
2017-05-24,4.5177,4.393105,4.5177,Risk-Off,2017,5
2017-05-25,4.5338,4.405375,4.5338,Risk-Off,2017,5
2017-05-26,4.5424,4.417910000000001,4.5424,Risk-Off,2017,5
2017-05-31,4.5641,4.443875,4.5641,Risk-Off,2017,5
2017-06-01,4.5779,4.456225000000001,4.5779,Risk-Off,2017,6
2017-06-02,4.6012,4.468905,4.6012,Risk-Off,2017,6
2017-06-05,4.6225,4.48199,4.6225,Risk-Off,2017,6
2017-06-06,4.6577,4.49622,4.6577,Risk-Off,2017,6
2017-06-07,4.6988,4.51192,4.6988,Risk-Off,2017,6
2017-06-08,4.7306,4.528785000000001,4.7306,Risk-Off,2017,6
2017-06-09,4.7555,4.546145,4.7555,Risk-Off,2017,6
2017-06-12,4.7763,4.56452,4.7763,Risk-Off,2017,6
2017-06-13,4.7827,4.582735,4.7827,Risk-Off,2017,6
2017-06-14,4.7827,4.60048,4.7827,Risk-Off,2017,6
2017-06-15,4.7723,4.61735,4.7723,Risk-Off,2017,6
2017-06-16,4.7613,4.63322,4.7613,Risk-Off,2017,6
2017-06-19,4.747,4.647365,4.747,Risk-Off,2017,6
2017-06-20,4.7141,4.65935,4.7141,Risk-Off,2017,6
2017-06-21,4.688,4.66897,4.688,Risk-Off,2017,6
2017-06-22,4.6521,4.67569,4.6521,Risk-Off,2017,6
2017-06-23,4.63,4.6805,4.63,Risk-Off,2017,6
2017-06-26,4.6125,4.684005,4.6125,Risk-Off,2017,6
2017-06-27,4.5833,4.68553,4.5833,Risk-Off,2017,6
2017-06-28,4.5522,4.684935,4.5522,Risk-Off,2017,6
2017-06-29,4.5211,4.682095,4.5211,Risk-Off,2017,6
2017-06-30,4.5009,4.67708,4.5009,Risk-Off,2017,6
2017-07-03,4.4857,4.67024,4.4857,Risk-Off,2017,7
2017-07-04,4.4606,4.660385,4.4606,Risk-Off,2017,7
2017-07-05,4.4285,4.64687,4.4285,Risk-Off,2017,7
2017-07-06,4.3876,4.62972,4.3876,Risk-Off,2017,7
2017-07-07,4.3607,4.609979999999999,4.3607,Risk-Off,2017,7
2017-07-10,4.3421,4.58827,4.3421,Risk-Off,2017,7
2017-07-11,4.3212,4.565195,4.3212,Risk-Off,2017,7
2017-07-12,4.3088,4.5415,4.3088,Risk-Off,2017,7
2017-07-13,4.29,4.517385,4.29,Risk-Off,2017,7
2017-07-14,4.281,4.4933700000000005,4.281,Risk-Off,2017,7
2017-07-17,4.2706,4.46955,4.2706,Risk-Off,2017,7
2017-07-18,4.2666,4.447175,4.2666,Risk-Off,2017,7
2017-07-19,4.26,4.425775,4.26,Risk-Off,2017,7
2017-07-20,4.2551,4.405925000000001,4.2551,Risk-Off,2017,7
2017-07-21,4.255,4.387175,4.255,Risk-Off,2017,7
2017-07-24,4.255,4.3693,4.255,Risk-Off,2017,7
2017-07-25,4.254,4.352835000000001,4.254,Risk-Off,2017,7
2017-07-26,4.251,4.337775000000001,4.251,Risk-Off,2017,7
2017-07-27,4.25,4.32422,4.25,Risk-Off,2017,7
2017-07-28,4.2514,4.311745,4.2514,Risk-Off,2017,7
2017-07-31,4.2561,4.300265,4.2561,Risk-Off,2017,7
2017-08-01,4.2631,4.29039,4.2631,Risk-Off,2017,8
2017-08-02,4.2681,4.28237,4.2681,Risk-Off,2017,8
2017-08-03,4.2704,4.27651,4.2704,Risk-Off,2017,8
2017-08-04,4.2724,4.272095,4.2724,Risk-Off,2017,8
2017-08-07,4.2733,4.268655000000001,4.2733,Risk-Off,2017,8
2017-08-08,4.2735,4.2662700000000005,4.2735,Risk-Off,2017,8
2017-08-09,4.2818,4.264919999999999,4.2818,Risk-Off,2017,8
2017-08-10,4.2867,4.264755,4.2867,Risk-Off,2017,8
2017-08-11,4.2979,4.2656,4.2979,Risk-Off,2017,8
2017-08-14,4.3148,4.26781,4.3148,Risk-Off,2017,8
2017-08-15,4.3268,4.27082,4.3268,Risk-Off,2017,8
2017-08-16,4.3363,4.274634999999999,4.3363,Risk-Off,2017,8
2017-08-17,4.3417,4.278965,4.3417,Risk-Off,2017,8
2017-08-18,4.344,4.283415,4.344,Risk-Off,2017,8
2017-08-21,4.3464,4.287985000000001,4.3464,Risk-Off,2017,8
2017-08-22,4.3505,4.29281,4.3505,Risk-Off,2017,8
2017-08-23,4.3571,4.298115,4.3571,Risk-Off,2017,8
2017-08-24,4.3619,4.30371,4.3619,Risk-Off,2017,8
2017-08-25,4.3689,4.309585,4.3689,Risk-Off,2017,8
2017-08-28,4.374,4.31548,4.374,Risk-Off,2017,8
2017-08-29,4.3765,4.32115,4.3765,Risk-Off,2017,8
2017-08-30,4.3867,4.3270800000000005,4.3867,Risk-Off,2017,8
2017-08-31,4.3728,4.3322,4.3728,Risk-Off,2017,8
2017-09-01,4.3741,4.337285,4.3741,Risk-Off,2017,9
2017-09-04,4.4023,4.343735,4.4023,Risk-Off,2017,9
2017-09-05,4.4173,4.350925,4.4173,Risk-Off,2017,9
2017-09-06,4.4271,4.3581900000000005,4.4271,Risk-Off,2017,9
2017-09-07,4.4348,4.365595,4.4348,Risk-Off,2017,9
2017-09-08,4.4281,4.372105,4.4281,Risk-Off,2017,9
2017-09-11,4.4034,4.376535,4.4034,Risk-Off,2017,9
2017-09-12,4.3768,4.379035,4.3768,Risk-Off,2017,9
2017-09-13,4.3711,4.380775000000001,4.3711,Risk-Off,2017,9
2017-09-14,4.3675,4.382065,4.3675,Risk-Off,2017,9
2017-09-15,4.3647,4.3831,4.3647,Risk-Off,2017,9
2017-09-18,4.3643,4.383995,4.3643,Risk-Off,2017,9
2017-09-19,4.3638,4.38466,4.3638,Risk-Off,2017,9
2017-09-20,4.367,4.385154999999999,4.367,Risk-Off,2017,9
2017-09-21,4.3675,4.385435,4.3675,Risk-Off,2017,9
2017-09-22,4.3611,4.385045,4.3611,Risk-Off,2017,9
2017-09-25,4.3578,4.384234999999999,4.3578,Risk-Off,2017,9
2017-09-26,4.3558,4.3832,4.3558,Risk-Off,2017,9
2017-09-27,4.3565,4.381690000000001,4.3565,Risk-Off,2017,9
2017-09-28,4.356,4.380850000000001,4.356,Risk-Off,2017,9
2017-09-29,4.3561,4.37995,4.3561,Risk-Off,2017,9
2017-10-09,4.3502,4.374305,4.3502,Risk-Off,2017,10
2017-10-10,4.3541,4.370655,4.3541,Risk-Off,2017,10
2017-10-11,4.3555,4.36669,4.3555,Risk-Off,2017,10
2017-10-12,4.3581,4.36319,4.3581,Risk-Off,2017,10
2017-10-13,4.3599,4.361015,4.3599,Risk-Off,2017,10
2017-10-16,4.3668,4.360515,4.3668,Risk-Off,2017,10
2017-10-17,4.3711,4.360515,4.3711,Risk-Off,2017,10
2017-10-18,4.3729,4.360785,4.3729,Risk-Off,2017,10
2017-10-19,4.3737,4.361235000000001,4.3737,Risk-Off,2017,10
2017-10-20,4.3758,4.36181,4.3758,Risk-Off,2017,10
2017-10-23,4.3793,4.362585,4.3793,Risk-Off,2017,10
2017-10-24,4.3803,4.36325,4.3803,Risk-Off,2017,10
2017-10-25,4.383,4.364025,4.383,Risk-Off,2017,10
2017-10-26,4.3845,4.365195,4.3845,Risk-Off,2017,10
2017-10-27,4.3901,4.36681,4.3901,Risk-Off,2017,10
2017-10-30,4.3926,4.368650000000001,4.3926,Risk-Off,2017,10
2017-10-31,4.3954,4.370595,4.3954,Risk-Off,2017,10
2017-11-01,4.408,4.373195,4.408,Risk-Off,2017,11
2017-11-02,4.4099,4.375885,4.4099,Risk-Off,2017,11
2017-11-03,4.4217,4.379145,4.4217,Risk-Off,2017,11
2017-11-06,4.4294,4.3831050000000005,4.4294,Risk-Off,2017,11
2017-11-07,4.4314,4.38697,4.4314,Risk-Off,2017,11
2017-11-08,4.4377,4.39108,4.4377,Risk-Off,2017,11
2017-11-09,4.4568,4.396015,4.4568,Risk-Off,2017,11
2017-11-10,4.4747,4.401755,4.4747,Risk-Off,2017,11
2017-11-13,4.5155,4.409190000000001,4.5155,Risk-Off,2017,11
2017-11-14,4.5346,4.417364999999999,4.5346,Risk-Off,2017,11
2017-11-15,4.5455,4.425995,4.5455,Risk-Off,2017,11
2017-11-16,4.5656,4.43559,4.5656,Risk-Off,2017,11
2017-11-17,4.6016,4.44688,4.6016,Risk-Off,2017,11
2017-11-20,4.6222,4.459025,4.6222,Risk-Off,2017,11
2017-11-21,4.6243,4.471225,4.6243,Risk-Off,2017,11
2017-11-22,4.6375,4.483950000000001,4.6375,Risk-Off,2017,11
2017-11-23,4.6518,4.497315,4.6518,Risk-Off,2017,11
2017-11-24,4.6722,4.51142,4.6722,Risk-Off,2017,11
2017-11-27,4.7103,4.527305,4.7103,Risk-Off,2017,11
2017-11-28,4.728,4.543935,4.728,Risk-Off,2017,11
2017-11-29,4.7438,4.560725,4.7438,Risk-Off,2017,11
2017-11-30,4.7594,4.5782,4.7594,Risk-Off,2017,11
2017-12-01,4.7639,4.59531,4.7639,Risk-Off,2017,12
2017-12-04,4.7804,4.61286,4.7804,Risk-Off,2017,12
2017-12-05,4.7901,4.630795,4.7901,Risk-Off,2017,12
2017-12-06,4.783,4.64806,4.783,Risk-Off,2017,12
2017-12-07,4.7873,4.664585000000001,4.7873,Risk-Off,2017,12
2017-12-08,4.7918,4.68044,4.7918,Risk-Off,2017,12
2017-12-11,4.7992,4.694625,4.7992,Risk-Off,2017,12
2017-12-12,4.799,4.707845,4.799,Risk-Off,2017,12
2017-12-13,4.8039,4.720765,4.8039,Risk-Off,2017,12
2017-12-14,4.8144,4.733205,4.8144,Risk-Off,2017,12
2017-12-15,4.8175,4.744,4.8175,Risk-Off,2017,12
2017-12-18,4.8348,4.754630000000001,4.8348,Risk-Off,2017,12
2017-12-19,4.8385,4.76534,4.8385,Risk-Off,2017,12
2017-12-20,4.8559,4.77626,4.8559,Risk-Off,2017,12
2017-12-21,4.8676,4.78705,4.8676,Risk-Off,2017,12
2017-12-22,4.8908,4.79798,4.8908,Risk-Off,2017,12
2017-12-25,4.9092,4.807925,4.9092,Risk-Off,2017,12
2017-12-26,4.909,4.816975,4.909,Risk-Off,2017,12
2017-12-27,4.9129,4.82543,4.9129,Risk-Off,2017,12
2017-12-28,4.9123,4.833075,4.9123,Risk-Off,2017,12
2017-12-29,4.9133,4.8405450000000005,4.9133,Risk-Off,2017,12
2018-01-02,4.804,4.841725,4.804,Risk-Off,2018,1
2018-01-03,4.73,4.83872,4.73,Risk-Off,2018,1
2018-01-04,4.687,4.833920000000001,4.687,Risk-Off,2018,1
2018-01-05,4.6637,4.82774,4.6637,Risk-Off,2018,1
2018-01-08,4.6594,4.8211200000000005,4.6594,Risk-Off,2018,1
2018-01-09,4.657,4.81401,4.657,Risk-Off,2018,1
2018-01-10,4.6607,4.807095,4.6607,Risk-Off,2018,1
2018-01-11,4.6701,4.800405,4.6701,Risk-Off,2018,1
2018-01-12,4.6791,4.79364,4.6791,Risk-Off,2018,1
2018-01-15,4.683,4.786915,4.683,Risk-Off,2018,1
2018-01-16,4.6843,4.77939,4.6843,Risk-Off,2018,1
2018-01-17,4.6935,4.77214,4.6935,Risk-Off,2018,1
2018-01-18,4.7044,4.764564999999999,4.7044,Risk-Off,2018,1
2018-01-19,4.7115,4.75676,4.7115,Risk-Off,2018,1
2018-01-22,4.7122,4.74783,4.7122,Risk-Off,2018,1
2018-01-23,4.7163,4.738185,4.7163,Risk-Off,2018,1
2018-01-24,4.7267,4.72907,4.7267,Risk-Off,2018,1
2018-01-25,4.7317,4.72001,4.7317,Risk-Off,2018,1
2018-01-26,4.7292,4.7108550000000005,4.7292,Risk-Off,2018,1
2018-01-29,4.727,4.70154,4.727,Risk-Off,2018,1
2018-01-30,4.7267,4.697674999999999,4.7267,Risk-Off,2018,1
2018-01-31,4.7257,4.69746,4.7257,Risk-Off,2018,1
2018-02-01,4.7276,4.69949,4.7276,Risk-Off,2018,2
2018-02-02,4.7278,4.702695,4.7278,Risk-Off,2018,2
2018-02-05,4.7258,4.706015,4.7258,Risk-Off,2018,2
2018-02-06,4.7206,4.709194999999999,4.7206,Risk-Off,2018,2
2018-02-07,4.707,4.71151,4.707,Risk-Off,2018,2
2018-02-08,4.696,4.712805,4.696,Risk-Off,2018,2
2018-02-09,4.6936,4.71353,4.6936,Risk-Off,2018,2
2018-02-12,4.696,4.714835,4.696,Risk-Off,2018,2
2018-02-13,4.7006,4.71519,4.7006,Risk-Off,2018,2
2018-02-14,4.7031,4.7151250000000005,4.7031,Risk-Off,2018,2
2018-02-22,4.7054,4.7148200000000005,4.7054,Risk-Off,2018,2
2018-02-23,4.7076,4.714589999999999,4.7076,Risk-Off,2018,2
2018-02-26,4.7128,4.713469999999999,4.7128,Risk-Off,2018,2
2018-02-27,4.7103,4.7124,4.7103,Risk-Off,2018,2
2018-02-28,4.7131,4.711595,4.7131,Risk-Off,2018,2
2018-03-01,4.7154,4.711015,4.7154,Risk-Off,2018,3
2018-03-02,4.7191,4.710635,4.7191,Risk-Off,2018,3
2018-03-05,4.722,4.71045,4.722,Risk-Off,2018,3
2018-03-06,4.7332,4.71073,4.7332,Risk-Off,2018,3
2018-03-07,4.7364,4.7111600000000005,4.7364,Risk-Off,2018,3
2018-03-08,4.7407,4.711905,4.7407,Risk-Off,2018,3
2018-03-09,4.741,4.712925,4.741,Risk-Off,2018,3
2018-03-12,4.735,4.7143250000000005,4.735,Risk-Off,2018,3
2018-03-13,4.725,4.715775,4.725,Risk-Off,2018,3
2018-03-14,4.719,4.717045,4.719,Risk-Off,2018,3
2018-03-15,4.7139,4.71787,4.7139,Risk-Off,2018,3
2018-03-16,4.712,4.71867,4.712,Risk-Off,2018,3
2018-03-19,4.704,4.71884,4.704,Risk-Off,2018,3
2018-03-20,4.685,4.717935,4.685,Risk-Off,2018,3
2018-03-21,4.6751,4.71642,4.6751,Risk-Off,2018,3
2018-03-22,4.6621,4.714145,4.6621,Risk-Off,2018,3
2018-03-23,4.6489,4.7112,4.6489,Risk-Off,2018,3
2018-03-26,4.6351,4.707315,4.6351,Risk-Off,2018,3
2018-03-27,4.6239,4.702995,4.6239,Risk-Off,2018,3
2018-03-28,4.6174,4.69821,4.6174,Risk-Off,2018,3
2018-03-29,4.5247,4.688675,4.5247,Risk-Off,2018,3
2018-03-30,4.4615,4.675795,4.4615,Risk-Off,2018,3
2018-04-02,4.4052,4.659955,4.4052,Risk-Off,2018,4
2018-04-03,4.3506,4.640825,4.3506,Risk-Off,2018,4
2018-04-04,4.3101,4.61951,4.3101,Risk-Off,2018,4
2018-04-09,4.2579,4.572225,4.2579,Risk-Off,2018,4
2018-04-10,4.229,4.546925,4.229,Risk-Off,2018,4
2018-04-11,4.209,4.521125,4.209,Risk-Off,2018,4
2018-04-12,4.199,4.495125,4.199,Risk-Off,2018,4
2018-04-13,4.179,4.46838,4.179,Risk-Off,2018,4
2018-04-16,4.173,4.44143,4.173,Risk-Off,2018,4
2018-04-17,4.174,4.41493,4.174,Risk-Off,2018,4
2018-04-18,4.103,4.38583,4.103,Risk-Off,2018,4
2018-04-19,4.05,4.354575,4.05,Risk-Off,2018,4
2018-04-20,4.017,4.32232,4.017,Risk-Off,2018,4
2018-04-23,4.004,4.290075,4.004,Risk-Off,2018,4
2018-04-24,3.991,4.25787,3.991,Risk-Off,2018,4
2018-04-25,3.984,4.225875,3.984,Risk-Off,2018,4
2018-04-26,3.992,4.194605,3.992,Risk-Off,2018,4
2018-04-27,4.007,4.16872,4.007,Risk-Off,2018,4
2018-05-02,4.003,4.125785,4.003,Risk-Off,2018,5
2018-05-03,3.993,4.107905,3.993,Risk-Off,2018,5
2018-05-04,3.993,4.09205,3.993,Risk-Off,2018,5
2018-05-07,3.9943,4.077859999999999,3.9943,Risk-Off,2018,5
2018-05-08,3.9994,4.064935,3.9994,Risk-Off,2018,5
2018-05-09,4.013,4.0541350000000005,4.013,Risk-Off,2018,5
2018-05-10,4.034,4.0453850000000005,4.034,Risk-Off,2018,5
2018-05-11,4.05,4.037935,4.05,Risk-Off,2018,5
2018-05-14,4.06,4.031985000000001,4.06,Risk-Off,2018,5
2018-05-15,4.072,4.026935,4.072,Risk-Off,2018,5
2018-05-16,4.082,4.022335,4.082,Risk-Off,2018,5
2018-05-17,4.101,4.022235,4.101,Risk-Off,2018,5
2018-05-18,4.147,4.027085,4.147,Risk-Off,2018,5
2018-05-21,4.151,4.033785,4.151,Risk-Off,2018,5
2018-05-22,4.16,4.041585,4.16,Risk-Off,2018,5
2018-05-23,4.173,4.050685,4.173,Risk-Off,2018,5
2018-05-24,4.193,4.061135,4.193,Risk-Off,2018,5
2018-05-25,4.215,4.072285,4.215,Risk-Off,2018,5
2018-05-28,4.242,4.084034999999999,4.242,Risk-Off,2018,5
2018-05-29,4.282,4.097885,4.282,Risk-Off,2018,5
2018-05-30,4.312,4.113335,4.312,Risk-Off,2018,5
2018-05-31,4.329,4.130135,4.329,Risk-Off,2018,5
2018-06-01,4.339,4.147435,4.339,Risk-Off,2018,6
